anio,reg,satisfaccion,anomalia
2024,Salamanca,,0
2024,La Coruña,8.0,0
2024,Ávila,10.0,0
2022,Córdoba,5.0,0
2021,Palencia,5.0,0
2025,Sevilla,2.0,0
2021,Lleida,3.0,0
2024,Orense,1.0,0
2024,Guipúzcoa,3.0,0
2026,Pontevedra,1.0,0
2020,Córdoba,,0
2023,Salamanca,10.0,0
2021,La Coruña,9.0,0
2024,Barcelona,9.0,0
2021,Islas Baleares,4.0,0
2022,Cantabria,5.0,0
2020,Huesca,,0
2022,Vizcaya,1.0,0
2025,Navarra,4.0,0
2021,Valladolid,,0
2022,León,,0
2019,Lleida,,0
2023,Zamora,10.0,0
2020,Orense,1.0,0
2020,Pontevedra,5.0,0
2020,Badajoz,,0
2021,Almería,4.0,0
2023,Salamanca,,0
2023,Valladolid,8.0,0
2026,Valencia,1.0,0
2024,Almería,1.0,0
2024,Teruel,9.0,0
2025,León,1.0,0
2020,Islas Baleares,,0
2024,Guadalajara,1.0,0
2024,Zaragoza,6.0,0
2022,Castellón,3.0,0
2022,Huesca,4.0,0
2021,Vizcaya,6.0,0
2022,Almería,8.0,0
2025,Lugo,3.0,0
2023,Huesca,2.0,0
2019,Cádiz,5.0,0
2024,Murcia,4.0,0
2023,Badajoz,9.0,0
2021,Guipúzcoa,,0
2020,Huesca,,0
2022,Toledo,,0
2019,Badajoz,5.0,0
2023,Santa Cruz de Tenerife,6.0,0
2023,Málaga,,0
2025,Guadalajara,3.0,0
2022,Salamanca,5.0,0
2023,Santa Cruz de Tenerife,8.0,0
2020,Murcia,7.0,0
2025,Santa Cruz de Tenerife,4.0,0
2020,Santa Cruz de Tenerife,7.0,0
2023,Islas Baleares,,0
2019,La Rioja,5.0,0
2023,Melilla,2.0,0
2019,Alicante,7.0,0
2026,Badajoz,5.0,0
2023,Salamanca,2.0,0
2021,Sevilla,6.0,0
2022,Valencia,,0
2026,Albacete,8.0,0
2022,Valencia,4.0,0
2021,Badajoz,2.0,0
2025,Orense,,0
2025,Lleida,1.0,0
2019,Cantabria,,0
2020,Orense,2.0,0
2022,Toledo,6.0,0
2022,Lleida,2.0,0
2023,Albacete,,0
2025,León,9.0,0
2020,Málaga,10.0,0
2024,Álava,,0
2026,Teruel,1.0,0
2021,Guadalajara,,0
2019,Cuenca,8.0,0
2021,Palencia,6.0,0
2024,Pontevedra,8.0,0
2023,Ciudad Real,9.0,0
2025,Santa Cruz de Tenerife,4.0,0
2026,Vizcaya,10.0,0
2020,Málaga,10.0,0
2023,Girona,6.0,0
2021,Zaragoza,4.0,0
2025,Orense,8.0,0
2019,Pontevedra,9.0,0
2024,Lugo,6.0,0
2024,Albacete,3.0,0
2019,Badajoz,3.0,0
2022,Valencia,10.0,0
2021,Alicante,,0
2024,Islas Baleares,5.0,0
2019,Zaragoza,5.0,0
2022,Córdoba,,0
2022,Madrid,,0
2020,Valencia,4.0,0
2023,Zaragoza,3.0,0
2019,Tarragona,,0
2024,Toledo,5.0,0
2025,Pontevedra,1.0,0
2022,Sevilla,3.0,0
2019,Huesca,1.0,0
2023,Cantabria,9.0,0
2021,Navarra,2.0,0
2022,Granada,8.0,0
2025,Melilla,2.0,0
2024,Alicante,6.0,0
2026,Ávila,6.0,0
2023,Asturias,8.0,0
2025,Málaga,6.0,0
2019,Santa Cruz de Tenerife,6.0,0
2021,Zaragoza,6.0,0
2023,Teruel,,0
2020,Castellón,3.0,0
2022,Granada,7.0,0
2021,Murcia,5.0,0
2021,Girona,8.0,0
2020,Guipúzcoa,8.0,0
2023,Zaragoza,1.0,0
2023,Zaragoza,2.0,0
2021,Girona,7.0,0
2019,Ávila,3.0,0
2021,Zaragoza,,0
2022,Sevilla,6.0,0
2022,Guipúzcoa,1.0,0
2020,Tarragona,,0
2022,Guipúzcoa,10.0,0
2023,Guipúzcoa,1.0,0
2020,Girona,8.0,0
2025,Murcia,,0
2026,Santa Cruz de Tenerife,1.0,0
2019,Jaén,5.0,0
2024,Albacete,10.0,0
2021,Soria,,0
2021,Salamanca,,0
2021,Teruel,7.0,0
2022,Valencia,3.0,0
2021,Orense,,0
2022,Vizcaya,1.0,0
2020,Alicante,1.0,0
2020,Soria,6.0,0
2020,Huelva,,0
2020,Burgos,10.0,0
2023,Orense,,0
2022,Vizcaya,9.0,0
2025,Lleida,10.0,0
2025,Sevilla,2.0,0
2021,Cantabria,2.0,0
2020,Guadalajara,6.0,0
2023,Guadalajara,6.0,0
2020,Cantabria,,0
2024,Huesca,,0
2020,Navarra,1.0,0
2026,Badajoz,4.0,0
2024,Santa Cruz de Tenerife,2.0,0
2019,Vizcaya,10.0,0
2022,Valladolid,1.0,0
2025,Melilla,1.0,0
2019,Ceuta,2.0,0
2024,Melilla,10.0,0
2026,Sevilla,4.0,0
2022,Cáceres,10.0,0
2019,León,7.0,0
2022,Palencia,6.0,0
2021,Jaén,3.0,0
2024,Valencia,10.0,0
2025,Madrid,5.0,0
2021,Lugo,8.0,0
2025,Cáceres,,0
2019,León,7.0,0
2025,Castellón,10.0,0
2020,Teruel,9.0,0
2022,Cádiz,9.0,0
2023,Navarra,,0
2023,Granada,1.0,0
2024,Lleida,1.0,0
2020,Lleida,1.0,0
2025,Segovia,4.0,0
2019,Huelva,5.0,0
2020,Ceuta,1.0,0
2021,Teruel,4.0,0
2024,Burgos,,0
2022,Lleida,8.0,0
2025,Madrid,9.0,0
2019,Pontevedra,2.0,0
2020,Alicante,,0
2019,Cáceres,10.0,0
2024,Cáceres,,0
2025,Burgos,5.0,0
2021,Las Palmas,5.0,0
2022,Zaragoza,3.0,0
2023,Lleida,7.0,0
2024,Girona,8.0,0
2026,Girona,1.0,0
2023,Badajoz,3.0,0
2025,Lugo,4.0,0
2024,Valladolid,10.0,0
2022,Segovia,9.0,0
2021,Segovia,3.0,0
2021,Barcelona,9.0,0
2025,Sevilla,4.0,0
2025,Murcia,9.0,0
2020,Lleida,8.0,0
2022,Burgos,7.0,0
2023,Murcia,6.0,0
2019,Huesca,7.0,0
2025,Álava,6.0,0
2020,Barcelona,,0
2019,Vizcaya,6.0,0
2024,Girona,2.0,0
2024,Córdoba,9.0,0
2023,La Rioja,,0
2026,Melilla,4.0,0
2025,Guipúzcoa,,0
2020,Pontevedra,5.0,0
2022,Jaén,,0
2022,Ávila,8.0,0
2020,Lleida,,0
2023,Murcia,1.0,0
2022,Zamora,1.0,0
2020,Almería,2.0,0
2019,Jaén,3.0,0
2023,Cádiz,,0
2024,La Coruña,8.0,0
2022,Albacete,8.0,0
2021,Zaragoza,7.0,0
2024,Girona,7.0,0
2025,Salamanca,,0
2022,Sevilla,5.0,0
2020,Valladolid,,0
2022,Alicante,5.0,0
2025,Cuenca,8.0,0
2019,Pontevedra,1.0,0
2023,Vizcaya,6.0,0
2020,Huesca,8.0,0
2020,Cáceres,9.0,0
2019,Santa Cruz de Tenerife,8.0,0
2022,Albacete,5.0,0
2022,León,9.0,0
2026,Cáceres,5.0,0
2024,Soria,8.0,0
2021,Murcia,1.0,0
2019,Palencia,5.0,0
2022,Soria,9.0,0
2019,Valencia,10.0,0
2019,Girona,10.0,0
2024,Palencia,3.0,0
2020,Castellón,8.0,0
2020,Lleida,1.0,0
2020,La Rioja,10.0,0
2024,Valencia,7.0,0
2023,Teruel,4.0,0
2021,Santa Cruz de Tenerife,,0
2023,Ciudad Real,9.0,0
2019,Teruel,6.0,0
2023,La Rioja,6.0,0
2023,Zaragoza,,0
2024,Teruel,1.0,0
2021,Vizcaya,6.0,0
2022,Toledo,9.0,0
2020,Jaén,,0
2019,Orense,10.0,0
2022,Cádiz,,0
2020,Santa Cruz de Tenerife,,0
2021,Las Palmas,10.0,0
2023,Valencia,4.0,0
2023,La Coruña,7.0,0
2022,Salamanca,,0
2024,Ávila,10.0,0
2020,Ciudad Real,8.0,0
2019,Ciudad Real,2.0,0
2026,Madrid,7.0,0
2021,La Rioja,7.0,0
2025,Castellón,5.0,0
2024,Zaragoza,5.0,0
2024,Cuenca,8.0,0
2021,La Coruña,4.0,0
2023,Salamanca,10.0,0
2022,Valencia,4.0,0
2026,Girona,8.0,0
2023,Jaén,1.0,0
2024,Ávila,3.0,0
2024,Málaga,9.0,0
2025,Granada,2.0,0
2021,Islas Baleares,,0
2020,Navarra,9.0,0
2021,Albacete,,0
2022,Vizcaya,8.0,0
2026,Cáceres,8.0,0
2020,Zaragoza,9.0,0
2023,Burgos,2.0,0
2025,Cuenca,2.0,0
2025,Santa Cruz de Tenerife,,0
2019,Vizcaya,2.0,0
2021,Valladolid,2.0,0
2023,La Coruña,9.0,0
2023,Asturias,10.0,0
2019,Segovia,,0
2024,Islas Baleares,6.0,0
2024,Palencia,9.0,0
2024,Huelva,1.0,0
2022,Asturias,9.0,0
2020,Almería,,0
2019,Cáceres,,0
2021,Valladolid,4.0,0
2019,Girona,6.0,0
2024,Ceuta,3.0,0
2020,Toledo,3.0,0
2022,Cuenca,2.0,0
2023,Almería,2.0,0
2021,Almería,10.0,0
2019,Córdoba,8.0,0
2021,Huesca,7.0,0
2021,Castellón,10.0,0
2023,Lugo,,0
2022,Las Palmas,,0
2025,Castellón,3.0,0
2023,Las Palmas,,0
2022,Asturias,10.0,0
2021,Jaén,6.0,0
2020,Orense,,0
2021,Alicante,8.0,0
2024,Valladolid,9.0,0
2023,Jaén,9.0,0
2020,Cáceres,2.0,0
2023,Jaén,3.0,0
2024,Murcia,10.0,0
2022,Navarra,,0
2020,Almería,10.0,0
2022,Córdoba,,0
2025,Girona,,0
2025,Córdoba,2.0,0
2021,Pontevedra,3.0,0
2021,Guadalajara,6.0,0
2025,Granada,8.0,0
2022,Cuenca,,0
2025,Almería,,0
2024,Las Palmas,4.0,0
2020,Salamanca,8.0,0
2025,Guadalajara,4.0,0
2022,Murcia,,0
2019,Palencia,8.0,0
2024,Cáceres,,0
2025,Almería,7.0,0
2024,Palencia,5.0,0
2022,Barcelona,6.0,0
2025,Jaén,10.0,0
2023,Huelva,5.0,0
2025,Salamanca,7.0,0
2021,Vizcaya,3.0,0
2025,Huesca,,0
2021,Pontevedra,2.0,0
2020,Segovia,,0
2020,Burgos,,0
2025,Lugo,4.0,0
2023,Palencia,,0
2025,Huesca,3.0,0
2024,Toledo,1.0,0
2022,Islas Baleares,9.0,0
2023,Tarragona,9.0,0
2026,Huesca,4.0,0
2021,Pontevedra,7.0,0
2020,Palencia,1.0,0
2025,Málaga,3.0,0
2024,Córdoba,10.0,0
2026,Sevilla,7.0,0
2019,Pontevedra,2.0,0
2021,Lleida,2.0,0
2023,Zamora,10.0,0
2019,Cádiz,10.0,0
2023,Ávila,5.0,0
2026,Lleida,5.0,0
2023,Castellón,7.0,0
2021,Las Palmas,,0
2022,Ceuta,3.0,0
2020,Ceuta,3.0,0
2025,Huesca,1.0,0
2022,Madrid,2.0,0
2020,Teruel,1.0,0
2023,Soria,8.0,0
2025,Badajoz,,0
2025,Tarragona,6.0,0
2025,Badajoz,,0
2026,Madrid,1.0,0
2025,Girona,7.0,0
2020,Cantabria,10.0,0
2024,Álava,6.0,0
2025,Badajoz,,0
2019,Cáceres,3.0,0
2019,Ávila,5.0,0
2021,Cáceres,4.0,0
2024,León,5.0,0
2023,Santa Cruz de Tenerife,9.0,0
2020,La Coruña,,0
2024,Ávila,1.0,0
2024,Zaragoza,10.0,0
2025,Islas Baleares,8.0,0
2022,Sevilla,5.0,0
2020,Ávila,,0
2022,Castellón,4.0,0
2022,Orense,2.0,0
2025,Ciudad Real,,0
2023,Huesca,,0
2026,Zaragoza,,0
2021,Orense,,0
2023,Almería,2.0,0
2021,Badajoz,1.0,0
2019,Cantabria,9.0,0
2021,Badajoz,4.0,0
2023,Ciudad Real,,0
2026,Álava,9.0,0
2023,Ávila,5.0,0
2025,Castellón,4.0,0
2023,Jaén,5.0,0
2025,Álava,7.0,0
2020,Palencia,2.0,0
2023,Navarra,,0
2021,Ciudad Real,10.0,0
2019,Cádiz,,0
2020,Guadalajara,1.0,0
2024,Málaga,3.0,0
2019,Santa Cruz de Tenerife,,0
2022,Asturias,9.0,0
2022,Huelva,6.0,0
2019,Santa Cruz de Tenerife,1.0,0
2019,León,,0
2023,Zaragoza,6.0,0
2021,Santa Cruz de Tenerife,6.0,0
2024,Ceuta,3.0,0
2023,Cáceres,8.0,0
2025,Murcia,7.0,0
2023,Huelva,8.0,0
2023,Lugo,,0
2019,Cuenca,2.0,0
2022,Jaén,1.0,0
2019,Segovia,8.0,0
2024,Islas Baleares,3.0,0
2021,Toledo,,0
2023,Valencia,,0
2024,Teruel,10.0,0
2021,Salamanca,,0
2023,Alicante,,0
2021,Girona,2.0,0
2026,Lleida,2.0,0
2023,Albacete,3.0,0
2025,Castellón,9.0,0
2024,Cádiz,5.0,0
2020,Pontevedra,5.0,0
2025,Santa Cruz de Tenerife,6.0,0
2021,Ciudad Real,9.0,0
2025,Badajoz,2.0,0
2021,Huesca,10.0,0
2019,Santa Cruz de Tenerife,4.0,0
2019,Barcelona,10.0,0
2021,Segovia,,0
2022,Castellón,2.0,0
2026,Asturias,5.0,0
2025,Lleida,7.0,0
2022,Murcia,8.0,0
2021,Castellón,,0
2025,Burgos,2.0,0
2021,Salamanca,5.0,0
2024,Guipúzcoa,7.0,0
2024,Las Palmas,8.0,0
2025,Vizcaya,9.0,0
2021,Badajoz,9.0,0
2020,Sevilla,6.0,0
2025,La Coruña,,0
2024,Almería,,0
2021,Badajoz,9.0,0
2023,Huesca,1.0,0
2024,Melilla,8.0,0
2023,La Rioja,2.0,0
2026,Albacete,4.0,0
2023,Santa Cruz de Tenerife,2.0,0
2022,Zamora,,0
2020,Vizcaya,7.0,0
2023,Pontevedra,,0
2023,Soria,3.0,0
2021,Salamanca,,0
2024,Islas Baleares,,0
2024,Zaragoza,5.0,0
2022,Cáceres,3.0,0
2021,Girona,10.0,0
2024,Soria,,0
2020,Santa Cruz de Tenerife,,0
2025,Lugo,5.0,0
2021,Cuenca,,0
2020,Cádiz,5.0,0
2021,Zamora,,0
2024,Ávila,7.0,0
2024,Ciudad Real,5.0,0
2021,Lleida,,0
2021,Toledo,3.0,0
2021,Córdoba,2.0,0
2024,Soria,5.0,0
2019,Madrid,1.0,0
2024,Soria,7.0,0
2023,Asturias,6.0,0
2019,Ciudad Real,9.0,0
2022,Salamanca,,0
2020,Soria,7.0,0
2020,Soria,2.0,0
2026,Ceuta,1.0,0
2024,Lleida,6.0,0
2023,Girona,9.0,0
2022,Málaga,2.0,0
2025,Valladolid,6.0,0
2020,Islas Baleares,2.0,0
2019,Las Palmas,4.0,0
2025,Asturias,5.0,0
2022,Cantabria,,0
2019,Valladolid,,0
2020,Pontevedra,7.0,0
2024,Guipúzcoa,,0
2024,Asturias,7.0,0
2023,Cuenca,3.0,0
2025,León,9.0,0
2024,Segovia,6.0,0
2020,Salamanca,3.0,0
2025,Castellón,,0
2023,Melilla,3.0,0
2025,Orense,2.0,0
2021,Lugo,10.0,0
2021,Lleida,9.0,0
2019,Islas Baleares,3.0,0
2020,Lugo,,0
2021,Álava,6.0,0
2024,Valencia,5.0,0
2023,Valencia,7.0,0
2022,La Coruña,2.0,0
2025,Cáceres,2.0,0
2022,Burgos,8.0,0
2021,Las Palmas,1.0,0
2020,León,1.0,0
2026,Huelva,,0
2026,Teruel,5.0,0
2020,Álava,9.0,0
2023,Huelva,9.0,0
2024,Salamanca,3.0,0
2020,Guipúzcoa,9.0,0
2019,Cuenca,2.0,0
2023,Toledo,,0
2021,Sevilla,8.0,0
2025,Lleida,,0
2023,León,8.0,0
2025,Toledo,,0
2025,Cáceres,10.0,0
2024,Álava,,0
2024,Tarragona,,0
2023,Soria,8.0,0
2021,Barcelona,3.0,0
2022,Palencia,7.0,0
2022,Zaragoza,,0
2021,Alicante,,0
2024,León,9.0,0
2020,Santa Cruz de Tenerife,,0
2021,Alicante,,0
2022,Albacete,10.0,0
2020,Murcia,,0
2022,Burgos,2.0,0
2020,Girona,,0
2022,Salamanca,,0
2021,Valladolid,2.0,0
2025,Huelva,9.0,0
2019,Sevilla,7.0,0
2025,Albacete,3.0,0
2021,Lugo,1.0,0
2022,Huesca,,0
2023,Ávila,6.0,0
2022,Madrid,4.0,0
2019,Las Palmas,6.0,0
2022,Valladolid,4.0,0
2020,Ceuta,6.0,0
2019,Melilla,2.0,0
2021,Cantabria,4.0,0
2025,Valencia,3.0,0
2021,La Rioja,2.0,0
2026,Madrid,,0
2022,La Coruña,5.0,0
2020,Asturias,,0
2019,Almería,2.0,0
2025,Cuenca,7.0,0
2023,Huesca,3.0,0
2025,Cuenca,4.0,0
2025,Albacete,3.0,0
2021,Guadalajara,10.0,0
2026,La Rioja,3.0,0
2024,Navarra,2.0,0
2021,Toledo,5.0,0
2022,Valencia,3.0,0
2021,Burgos,5.0,0
2022,Castellón,5.0,0
2021,Zaragoza,,0
2023,Orense,3.0,0
2025,Huesca,,0
2024,Palencia,6.0,0
2023,Santa Cruz de Tenerife,10.0,0
2025,Lleida,6.0,0
2025,Jaén,2.0,0
2022,Almería,10.0,0
2020,Ceuta,9.0,0
2019,Málaga,1.0,0
2025,Cantabria,8.0,0
2026,Pontevedra,,0
2024,Santa Cruz de Tenerife,10.0,0
2021,Badajoz,2.0,0
2024,Ávila,,0
2021,Valladolid,1.0,0
2023,Barcelona,5.0,0
2021,Valladolid,8.0,0
2023,La Rioja,1.0,0
2024,Valladolid,,0
2019,Ciudad Real,4.0,0
2024,Palencia,6.0,0
2020,Alicante,8.0,0
2022,Málaga,1.0,0
2021,Jaén,5.0,0
2021,Castellón,2.0,0
2025,Cuenca,3.0,0
2025,Orense,4.0,0
2020,Pontevedra,9.0,0
2025,Badajoz,5.0,0
2026,Almería,,0
2023,Navarra,8.0,0
2025,Cantabria,2.0,0
2019,Santa Cruz de Tenerife,3.0,0
2019,Santa Cruz de Tenerife,,0
2025,Pontevedra,4.0,0
2020,Albacete,8.0,0
2021,Orense,8.0,0
2022,Cuenca,7.0,0
2020,Las Palmas,5.0,0
2021,Navarra,,0
2021,Alicante,,0
2022,La Coruña,1.0,0
2021,Teruel,9.0,0
2021,Tarragona,8.0,0
2019,Melilla,,0
2022,Córdoba,3.0,0
2019,Huesca,10.0,0
2025,Burgos,,0
2021,Las Palmas,,0
2023,Lleida,,0
2024,Las Palmas,7.0,0
2024,Islas Baleares,5.0,0
2024,Orense,,0
2022,Toledo,7.0,0
2022,Ciudad Real,6.0,0
2025,Zaragoza,1.0,0
2019,Ciudad Real,,0
2024,Orense,1.0,0
2022,Toledo,,0
2019,Teruel,5.0,0
2020,Barcelona,2.0,0
2020,Asturias,7.0,0
2024,Jaén,8.0,0
2024,León,5.0,0
2020,Ciudad Real,7.0,0
2020,Palencia,10.0,0
2022,Ceuta,,0
2021,Lleida,3.0,0
2022,Tarragona,,0
2023,Albacete,8.0,0
2020,Huelva,,0
2019,Girona,7.0,0
2023,Girona,8.0,0
2023,Castellón,8.0,0
2024,Orense,2.0,0
2024,Navarra,7.0,0
2020,Almería,3.0,0
2023,La Rioja,9.0,0
2024,Álava,4.0,0
2025,Albacete,1.0,0
2026,La Coruña,4.0,0
2022,Álava,8.0,0
2020,Segovia,3.0,0
2022,Huelva,6.0,0
2025,Las Palmas,9.0,0
2023,Pontevedra,3.0,0
2020,Navarra,10.0,0
2023,Castellón,,0
2020,Álava,2.0,0
2023,Badajoz,,0
2019,Las Palmas,10.0,0
2020,Castellón,5.0,0
2022,Cádiz,7.0,0
2022,Ciudad Real,3.0,0
2024,Zaragoza,5.0,0
2026,Vizcaya,5.0,0
2021,Orense,,0
2022,Santa Cruz de Tenerife,4.0,0
2025,Cáceres,,0
2026,Navarra,9.0,0
2020,Zamora,7.0,0
2019,Valencia,,0
2024,Vizcaya,,0
2024,Valencia,,0
2022,Málaga,1.0,0
2022,Soria,,0
2025,Soria,5.0,0
2024,León,10.0,0
2019,Toledo,2.0,0
2025,Granada,7.0,0
2025,Pontevedra,7.0,0
2021,Cádiz,7.0,0
2021,Valladolid,6.0,0
2020,Castellón,,0
2022,Alicante,5.0,0
2025,Lleida,1.0,0
2021,Navarra,2.0,0
2022,Madrid,8.0,0
2021,Soria,2.0,0
2021,Lleida,2.0,0
2022,Lleida,8.0,0
2024,Salamanca,2.0,0
2020,Alicante,6.0,0
2019,Girona,1.0,0
2026,Girona,2.0,0
2023,Orense,5.0,0
2025,Murcia,6.0,0
2022,Valladolid,6.0,0
2025,León,7.0,0
2021,Cuenca,10.0,0
2024,Asturias,,0
2022,Palencia,8.0,0
2023,Soria,,0
2022,Lleida,8.0,0
2026,Soria,1.0,0
2025,Cádiz,4.0,0
2022,Asturias,5.0,0
2023,Granada,1.0,0
2019,Girona,5.0,0
2021,Asturias,1.0,0
2021,Valencia,7.0,0
2024,León,,0
2022,Córdoba,,0
2024,Santa Cruz de Tenerife,10.0,0
2019,Barcelona,9.0,0
2021,Pontevedra,3.0,0
2019,Guipúzcoa,6.0,0
2022,Zamora,7.0,0
2022,Murcia,7.0,0
2019,Cádiz,8.0,0
2023,Almería,9.0,0
2022,Las Palmas,9.0,0
2025,Palencia,9.0,0
2025,Málaga,6.0,0
2022,Granada,2.0,0
2023,Cantabria,4.0,0
2024,Valladolid,1.0,0
2023,Lleida,3.0,0
2023,Islas Baleares,10.0,0
2024,Tarragona,9.0,0
2021,Teruel,3.0,0
2024,Las Palmas,4.0,0
2019,Salamanca,8.0,0
2019,Lleida,3.0,0
2021,Navarra,,0
2020,Burgos,,0
2025,Lleida,1.0,0
2026,Álava,7.0,0
2021,Tarragona,1.0,0
2025,Santa Cruz de Tenerife,8.0,0
2020,Toledo,,0
2023,Teruel,5.0,0
2024,Álava,9.0,0
2024,Guadalajara,,0
2026,Salamanca,3.0,0
2023,La Coruña,1.0,0
2024,Tarragona,9.0,0
2024,Segovia,6.0,0
2022,Toledo,8.0,0
2025,Guipúzcoa,1.0,0
2023,Salamanca,9.0,0
2025,Huelva,7.0,0
2021,Lugo,,0
2020,Navarra,2.0,0
2022,Guipúzcoa,4.0,0
2022,Zaragoza,3.0,0
2020,Pontevedra,6.0,0
2022,Girona,8.0,0
2020,Santa Cruz de Tenerife,4.0,0
2022,Granada,,0
2025,Badajoz,9.0,0
2026,Guipúzcoa,6.0,0
2019,Huesca,3.0,0
2022,Castellón,5.0,0
2019,Navarra,6.0,0
2019,Palencia,6.0,0
2025,Cáceres,3.0,0
2021,Tarragona,4.0,0
2022,Lleida,3.0,0
2021,Lleida,3.0,0
2026,Zaragoza,10.0,0
2026,Lugo,9.0,0
2019,Ceuta,6.0,0
2022,Teruel,10.0,0
2024,La Rioja,6.0,0
2025,Salamanca,5.0,0
2023,Teruel,7.0,0
2024,Málaga,,0
2023,Santa Cruz de Tenerife,,0
2024,Huelva,8.0,0
2024,Toledo,6.0,0
2024,Cádiz,5.0,0
2023,Orense,2.0,0
2019,Huesca,3.0,0
2022,Segovia,9.0,0
2022,Melilla,6.0,0
2019,Islas Baleares,7.0,0
2023,Orense,7.0,0
2024,Álava,9.0,0
2024,Alicante,10.0,0
2020,Navarra,,0
2019,Huesca,8.0,0
2020,Huesca,2.0,0
2023,Badajoz,2.0,0
2019,Cádiz,1.0,0
2019,La Coruña,9.0,0
2021,La Rioja,7.0,0
2019,Zamora,,0
2021,Tarragona,2.0,0
2021,Almería,8.0,0
2019,Pontevedra,,0
2025,Santa Cruz de Tenerife,2.0,0
2021,Islas Baleares,3.0,0
2020,Granada,4.0,0
2019,Soria,8.0,0
2024,Palencia,5.0,0
2020,La Rioja,,0
2019,Orense,1.0,0
2021,Segovia,9.0,0
2025,Vizcaya,2.0,0
2023,Murcia,8.0,0
2021,Cádiz,2.0,0
2019,Ávila,6.0,0
2022,Lleida,6.0,0
2025,Huesca,5.0,0
2025,Cantabria,6.0,0
2025,Zaragoza,,0
2026,Huelva,7.0,0
2020,Toledo,10.0,0
2022,Zamora,7.0,0
2022,Burgos,6.0,0
2020,Santa Cruz de Tenerife,,0
2023,Almería,3.0,0
2020,Valencia,8.0,0
2020,Sevilla,5.0,0
2025,Burgos,2.0,0
2023,Santa Cruz de Tenerife,8.0,0
2026,Tarragona,,0
2024,Badajoz,1.0,0
2019,Burgos,4.0,0
2022,Albacete,9.0,0
2024,Segovia,9.0,0
2025,Segovia,2.0,0
2021,Granada,9.0,0
2026,Murcia,,0
2021,Albacete,,0
2025,Málaga,,0
2024,Lleida,,0
2019,Álava,,0
2020,Lleida,,0
2020,Jaén,7.0,0
2023,Almería,4.0,0
2021,Cantabria,5.0,0
2026,Alicante,,0
2022,Barcelona,4.0,0
2022,Ciudad Real,6.0,0
2021,La Coruña,9.0,0
2026,Albacete,10.0,0
2025,Badajoz,,0
2025,Lleida,8.0,0
2025,Granada,,0
2021,Las Palmas,2.0,0
2020,Cáceres,3.0,0
2023,Lleida,,0
2020,Ciudad Real,4.0,0
2022,Girona,5.0,0
2023,Palencia,1.0,0
2020,Burgos,5.0,0
2023,Vizcaya,7.0,0
2024,Almería,,0
2025,Soria,,0
2025,Lleida,9.0,0
2025,Palencia,8.0,0
2023,Guipúzcoa,4.0,0
2025,Madrid,,0
2021,Palencia,10.0,0
2022,Jaén,6.0,0
2022,Santa Cruz de Tenerife,1.0,0
2022,Soria,5.0,0
2019,Jaén,7.0,0
2022,Ávila,2.0,0
2023,Cáceres,7.0,0
2019,Lleida,2.0,0
2025,Castellón,7.0,0
2023,Jaén,1.0,0
2026,Burgos,4.0,0
2025,Girona,2.0,0
2024,Badajoz,9.0,0
2021,Guipúzcoa,5.0,0
2019,Pontevedra,1.0,0
2023,Ceuta,8.0,0
2020,Las Palmas,8.0,0
2026,Lleida,6.0,0
2023,Santa Cruz de Tenerife,10.0,0
2023,Almería,7.0,0
2022,Orense,2.0,0
2023,Cantabria,10.0,0
2020,Cáceres,,0
2020,Huelva,2.0,0
2025,Lleida,2.0,0
2022,Badajoz,,0
2024,Cádiz,6.0,0
2020,Valencia,6.0,0
2024,Melilla,3.0,0
2023,Toledo,10.0,0
2025,Valladolid,8.0,0
2021,Soria,10.0,0
2023,Navarra,10.0,0
2026,Soria,8.0,0
2021,Asturias,10.0,0
2025,Zaragoza,10.0,0
2023,Albacete,9.0,0
2021,Palencia,5.0,0
2020,Navarra,,0
2025,Lleida,7.0,0
2022,La Rioja,,0
2019,Barcelona,,0
2019,Tarragona,5.0,0
2022,La Rioja,4.0,0
2023,Huesca,1.0,0
2019,Barcelona,8.0,0
2020,Huesca,1.0,0
2021,Cádiz,,0
2020,Santa Cruz de Tenerife,1.0,0
2020,Zaragoza,5.0,0
2021,Zaragoza,10.0,0
2019,Girona,,0
2023,Palencia,2.0,0
2023,Guipúzcoa,9.0,0
2020,Ceuta,6.0,0
2022,Guipúzcoa,6.0,0
2022,Ceuta,6.0,0
2022,Castellón,3.0,0
2021,Cantabria,5.0,0
2026,Tarragona,3.0,0
2024,Pontevedra,1.0,0
2023,Santa Cruz de Tenerife,4.0,0
2024,Huesca,2.0,0
2024,Ávila,9.0,0
2024,Salamanca,4.0,0
2021,León,,0
2021,Lleida,3.0,0
2023,Asturias,1.0,0
2019,Barcelona,8.0,0
2022,Pontevedra,4.0,0
2019,La Coruña,2.0,0
2023,Badajoz,9.0,0
2020,Jaén,,0
2020,Valladolid,6.0,0
2021,Segovia,1.0,0
2026,Burgos,4.0,0
2026,Albacete,,0
2021,Valladolid,,0
2026,Segovia,8.0,0
2023,Zaragoza,8.0,0
2021,Alicante,10.0,0
2026,León,10.0,0
2023,Segovia,6.0,0
2019,Zaragoza,8.0,0
2024,Tarragona,3.0,0
2020,Huesca,5.0,0
2022,Girona,7.0,0
2024,Castellón,,0
2023,Zamora,8.0,0
2024,Jaén,,0
2020,Albacete,4.0,0
2020,Álava,,0
2023,Asturias,7.0,0
